BINARY is TEMP# ObjectProperty
BINARY SubClassOf ATO_0003805 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003806 Class
BINARY SubClassOf ATO_0003806 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003807 Class
BINARY SubClassOf ATO_0003807 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003808 Class
BINARY SubClassOf ATO_0003808 ATO_0001425,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003809 Class
BINARY SubClassOf ATO_0003809 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003810 Class
BINARY SubClassOf ATO_0003810 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003811 Class
BINARY SubClassOf ATO_0003811 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003812 Class
BINARY SubClassOf ATO_0003812 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003813 Class
BINARY SubClassOf ATO_0003813 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003814 Class
BINARY SubClassOf ATO_0003814 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003815 Class
BINARY SubClassOf ATO_0003815 ATO_0001770,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003816 Class
BINARY SubClassOf ATO_0003816 ATO_0001771,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003817 Class
BINARY SubClassOf ATO_0003817 ATO_0001431,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003818 Class
BINARY SubClassOf ATO_0003818 ATO_0001431,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003819 Class
BINARY SubClassOf ATO_0003819 ATO_0001431,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003820 Class
BINARY SubClassOf ATO_0003820 ATO_0001431,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003821 Class
BINARY SubClassOf ATO_0003821 ATO_0001431,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003822 Class
BINARY SubClassOf ATO_0003822 ATO_0001014,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003823 Class
BINARY SubClassOf ATO_0003823 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003824 Class
BINARY SubClassOf ATO_0003824 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003825 Class
BINARY SubClassOf ATO_0003825 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003826 Class
BINARY SubClassOf ATO_0003826 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003827 Class
BINARY SubClassOf ATO_0003827 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003828 Class
BINARY SubClassOf ATO_0003828 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003829 Class
BINARY SubClassOf ATO_0003829 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003830 Class
BINARY SubClassOf ATO_0003830 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003831 Class
BINARY SubClassOf ATO_0003831 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003832 Class
BINARY SubClassOf ATO_0003832 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003833 Class
BINARY SubClassOf ATO_0003833 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003834 Class
BINARY SubClassOf ATO_0003834 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003835 Class
BINARY SubClassOf ATO_0003835 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003836 Class
BINARY SubClassOf ATO_0003836 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003837 Class
BINARY SubClassOf ATO_0003837 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003838 Class
BINARY SubClassOf ATO_0003838 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003839 Class
BINARY SubClassOf ATO_0003839 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003840 Class
BINARY SubClassOf ATO_0003840 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003841 Class
BINARY SubClassOf ATO_0003841 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003842 Class
BINARY SubClassOf ATO_0003842 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003843 Class
BINARY SubClassOf ATO_0003843 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003844 Class
BINARY SubClassOf ATO_0003844 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003845 Class
BINARY SubClassOf ATO_0003845 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003846 Class
BINARY SubClassOf ATO_0003846 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003847 Class
BINARY SubClassOf ATO_0003847 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003848 Class
BINARY SubClassOf ATO_0003848 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003849 Class
BINARY SubClassOf ATO_0003849 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003850 Class
BINARY SubClassOf ATO_0003850 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003851 Class
BINARY SubClassOf ATO_0003851 ATO_0000244,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003852 Class
BINARY SubClassOf ATO_0003852 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003853 Class
BINARY SubClassOf ATO_0003853 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003854 Class
BINARY SubClassOf ATO_0003854 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003855 Class
BINARY SubClassOf ATO_0003855 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003856 Class
BINARY SubClassOf ATO_0003856 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003857 Class
BINARY SubClassOf ATO_0003857 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003858 Class
BINARY SubClassOf ATO_0003858 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003859 Class
BINARY SubClassOf ATO_0003859 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003860 Class
BINARY SubClassOf ATO_0003860 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003861 Class
BINARY SubClassOf ATO_0003861 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003862 Class
BINARY SubClassOf ATO_0003862 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003863 Class
BINARY SubClassOf ATO_0003863 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003864 Class
BINARY SubClassOf ATO_0003864 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003865 Class
BINARY SubClassOf ATO_0003865 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003866 Class
BINARY SubClassOf ATO_0003866 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003867 Class
BINARY SubClassOf ATO_0003867 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003868 Class
BINARY SubClassOf ATO_0003868 ATO_0001036,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003869 Class
BINARY SubClassOf ATO_0003869 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003870 Class
BINARY SubClassOf ATO_0003870 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003871 Class
BINARY SubClassOf ATO_0003871 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003872 Class
BINARY SubClassOf ATO_0003872 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003873 Class
BINARY SubClassOf ATO_0003873 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003874 Class
BINARY SubClassOf ATO_0003874 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003875 Class
BINARY SubClassOf ATO_0003875 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003876 Class
BINARY SubClassOf ATO_0003876 ATO_0001048,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003877 Class
BINARY SubClassOf ATO_0003877 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003878 Class
BINARY SubClassOf ATO_0003878 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003879 Class
BINARY SubClassOf ATO_0003879 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003880 Class
BINARY SubClassOf ATO_0003880 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003881 Class
BINARY SubClassOf ATO_0003881 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003882 Class
BINARY SubClassOf ATO_0003882 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003883 Class
BINARY SubClassOf ATO_0003883 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003884 Class
BINARY SubClassOf ATO_0003884 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003885 Class
BINARY SubClassOf ATO_0003885 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003886 Class
BINARY SubClassOf ATO_0003886 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003887 Class
BINARY SubClassOf ATO_0003887 ATO_0001429,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003888 Class
BINARY SubClassOf ATO_0003888 ATO_0001433,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003889 Class
BINARY SubClassOf ATO_0003889 ATO_0001433,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003890 Class
BINARY SubClassOf ATO_0003890 ATO_0001433,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003891 Class
BINARY SubClassOf ATO_0003891 ATO_0001433,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003892 Class
BINARY SubClassOf ATO_0003892 ATO_0001433,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003893 Class
BINARY SubClassOf ATO_0003893 ATO_0000976,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003894 Class
BINARY SubClassOf ATO_0003894 ATO_0000976,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003895 Class
BINARY SubClassOf ATO_0003895 ATO_0001007,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003896 Class
BINARY SubClassOf ATO_0003896 ATO_0001007,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003897 Class
BINARY SubClassOf ATO_0003897 ATO_0001007,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003898 Class
BINARY SubClassOf ATO_0003898 ATO_0001007,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003899 Class
BINARY SubClassOf ATO_0003899 ATO_0001007,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003900 Class
BINARY SubClassOf ATO_0003900 ATO_0001007,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003901 Class
BINARY SubClassOf ATO_0003901 ATO_0001772,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003902 Class
BINARY SubClassOf ATO_0003902 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003903 Class
BINARY SubClassOf ATO_0003903 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003904 Class
BINARY SubClassOf ATO_0003904 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003905 Class
BINARY SubClassOf ATO_0003905 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003906 Class
BINARY SubClassOf ATO_0003906 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003907 Class
BINARY SubClassOf ATO_0003907 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003908 Class
BINARY SubClassOf ATO_0003908 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003909 Class
BINARY SubClassOf ATO_0003909 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003910 Class
BINARY SubClassOf ATO_0003910 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003911 Class
BINARY SubClassOf ATO_0003911 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003912 Class
BINARY SubClassOf ATO_0003912 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003913 Class
BINARY SubClassOf ATO_0003913 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003914 Class
BINARY SubClassOf ATO_0003914 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003915 Class
BINARY SubClassOf ATO_0003915 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003916 Class
BINARY SubClassOf ATO_0003916 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003917 Class
BINARY SubClassOf ATO_0003917 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003918 Class
BINARY SubClassOf ATO_0003918 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003919 Class
BINARY SubClassOf ATO_0003919 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003920 Class
BINARY SubClassOf ATO_0003920 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003921 Class
BINARY SubClassOf ATO_0003921 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003922 Class
BINARY SubClassOf ATO_0003922 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003923 Class
BINARY SubClassOf ATO_0003923 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003924 Class
BINARY SubClassOf ATO_0003924 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003925 Class
BINARY SubClassOf ATO_0003925 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003926 Class
BINARY SubClassOf ATO_0003926 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003927 Class
BINARY SubClassOf ATO_0003927 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003928 Class
BINARY SubClassOf ATO_0003928 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003929 Class
BINARY SubClassOf ATO_0003929 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003930 Class
BINARY SubClassOf ATO_0003930 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003931 Class
BINARY SubClassOf ATO_0003931 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003932 Class
BINARY SubClassOf ATO_0003932 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003933 Class
BINARY SubClassOf ATO_0003933 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003934 Class
BINARY SubClassOf ATO_0003934 ATO_0001053,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003935 Class
BINARY SubClassOf ATO_0003935 ATO_0001072,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0003936 Class
BINARY SubClassOf ATO_0003936 ATO_0001072,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0006130 Class
BINARY SubClassOf ATO_0006130 ATO_0000941,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0006131 Class
BINARY SubClassOf ATO_0006131 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0006134 Class
BINARY SubClassOf ATO_0006134 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0006135 Class
BINARY SubClassOf ATO_0006135 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is ATO_0006146 Class
BINARY SubClassOf ATO_0006146 ATO_0000225,
BINARY is has_rank_some_ATO_0000034 TEMP#
BINARY is www.w3.org/2002/07/# Class
