BINARY is boolean Datatype
BINARY equiv EUPATH_0010999 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_194)_and_(OBI_0000312_some_OBI_0000661)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010999 EUPATH_0011969,
BINARY SubClassOf EUPATH_0010999 OBI_0003246
BINARY is EUPATH_0011000 Class
BINARY equiv EUPATH_0011000 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_5806)_and_(OBI_0000312_some_OBI_0000661)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011000 EUPATH_0010786,
BINARY SubClassOf EUPATH_0011000 EUPATH_0030117,
BINARY SubClassOf EUPATH_0011000 OBI_0003246
BINARY is EUPATH_0011001 Class
BINARY equiv EUPATH_0011001 OBI_0003265_and_(IAO_0000136_some_NCBITaxon_5806)_and_(OBI_0000312_some_OBI_0003294)
BINARY SubClassOf EUPATH_0011001 OBI_0003265
BINARY is EUPATH_0011002 Class
BINARY equiv EUPATH_0011002 OBI_0003265_and_(IAO_0000136_some_NCBITaxon_5759)_and_(OBI_0000312_some_OBI_0002119)
BINARY SubClassOf EUPATH_0011002 OBI_0003265
BINARY is EUPATH_0011003 Class
BINARY equiv EUPATH_0011003 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_5740)_and_(OBI_0000312_some_OBI_0000661)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011003 EUPATH_0010788,
BINARY SubClassOf EUPATH_0011003 EUPATH_0030117,
BINARY SubClassOf EUPATH_0011003 OBI_0003246
BINARY is EUPATH_0011004 Class
BINARY equiv EUPATH_0011004 OBI_0003265_and_(IAO_0000136_some_NCBITaxon_5741)_and_(OBI_0000312_some_OBI_0002119)
BINARY SubClassOf EUPATH_0011004 OBI_0003265
BINARY is EUPATH_0011005 Class
BINARY equiv EUPATH_0011005 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_56625)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0011005 EUPATH_0030117,
BINARY SubClassOf EUPATH_0011005 OBI_0003246
BINARY is EUPATH_0011854 Class
BINARY equiv EUPATH_0011854 OBI_0003265_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_12967)_and_(OBI_0000312_some_OBI_0003031)
BINARY SubClassOf EUPATH_0011854 OBI_0003265,
