BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is isPhenotypeOf ObjectProperty
BINARY is 200906042368451224 Class
BINARY SubClassOf 200906042368451224 200906057490054233
BINARY is 200906042405195535 Class
BINARY SubClassOf 200906042405195535 200906057490054233
BINARY is 200906043222572042 Class
BINARY SubClassOf 200906043222572042 200906057490054233
BINARY is 200906043255533468 Class
BINARY SubClassOf 200906043255533468 200906057490054233
BINARY is 200906043366151629 Class
BINARY SubClassOf 200906043366151629 200906057490054233
BINARY is 200906043389496909 Class
BINARY SubClassOf 200906043389496909 200906057490054233
BINARY is 200906043701378722 Class
BINARY SubClassOf 200906043701378722 GB02_cat
BINARY DisjointWith 200906043701378722 
BINARY DisjointWith 200906043701378722 200906021019825438
BINARY is www.w3.org/2000/01/-schema# Annotations
BINARY is Thing www.w3.org/2002/07/#
BINARY is 200906043766813868 Class
BINARY SubClassOf 200906043766813868 200906057490054233
BINARY is 200906043815041752 Class
BINARY SubClassOf 200906043815041752 EA16_cat
BINARY is 200906043820880630 Class
BINARY SubClassOf 200906043820880630 200906057490054233
BINARY is 200906043954373980 Class
BINARY SubClassOf 200906043954373980 EA16_cat
BINARY is 200906044008892028 Class
BINARY SubClassOf 200906044008892028 200906057490054233
BINARY is 200906044623350111 Class
BINARY SubClassOf 200906044623350111 200906057490054233
BINARY is 200906044810052728 Class
BINARY SubClassOf 200906044810052728 200906057490054233
BINARY is 200906045653955960 Class
BINARY SubClassOf 200906045653955960 200906057490054233
BINARY is 200906045816030498 Class
BINARY SubClassOf 200906045816030498 200906057490054233
BINARY is 200906046349217550 Class
BINARY SubClassOf 200906046349217550 200906057490054233
BINARY is 200906046696842139 Class
BINARY SubClassOf 200906046696842139 200906057490054233
BINARY is 200906046795332851 Class
BINARY SubClassOf 200906046795332851 200906057490054233
BINARY is 200906046982484215 Class
BINARY SubClassOf 200906046982484215 200906057490054233
BINARY is 200906046985566611 Class
BINARY SubClassOf 200906046985566611 MR01_cat
BINARY is 200906047325551090 Class
BINARY SubClassOf 200906047325551090 200906057490054233
BINARY is 200906047376813838 Class
BINARY SubClassOf 200906047376813838 200906057490054233
BINARY is 200906047600529660 Class
BINARY SubClassOf 200906047600529660 200906057490054233
BINARY is 200906048296070890 Class
BINARY SubClassOf 200906048296070890 200906057490054233
BINARY is 200906048485626696 Class
BINARY SubClassOf 200906048485626696 IB01_cat
BINARY is 200906048748247466 Class
BINARY SubClassOf 200906048748247466 200906057490054233
BINARY is 200906049020416195 Class
BINARY SubClassOf 200906049020416195 200906057490054233
BINARY is 200906049299369566 Class
BINARY SubClassOf 200906049299369566 IB01_cat
BINARY is 200906049316305712 Class
BINARY SubClassOf 200906049316305712 200906057490054233
BINARY is 200906049413803824 Class
BINARY SubClassOf 200906049413803824 IB01_cat
BINARY is 200906049789622510 Class
BINARY SubClassOf 200906049789622510 200906057490054233
BINARY is 200906050015480444 Class
BINARY SubClassOf 200906050015480444 200906057490054233
BINARY is 200906050641770896 Class
BINARY SubClassOf 200906050641770896 200906057490054233
BINARY is 200906050645751276 Class
BINARY SubClassOf 200906050645751276 200906057490054233
BINARY is 200906050990382585 Class
BINARY SubClassOf 200906050990382585 200906057490054233
BINARY is 200906051060365792 Class
BINARY SubClassOf 200906051060365792 200906057490054233
BINARY is 200906051265368476 Class
BINARY SubClassOf 200906051265368476 200906057490054233
BINARY is 200906051272840938 Class
BINARY SubClassOf 200906051272840938 200906057490054233
BINARY is 200906051705276080 Class
BINARY SubClassOf 200906051705276080 EA16_cat
BINARY is 200906051757733382 Class
BINARY SubClassOf 200906051757733382 200906057490054233
BINARY is 200906051964784590 Class
BINARY SubClassOf 200906051964784590 200906057490054233
BINARY is 200906052119312201 Class
BINARY SubClassOf 200906052119312201 200906057490054233
BINARY is 200906052211700790 Class
BINARY SubClassOf 200906052211700790 200906057490054233
BINARY is 200906052941940770 Class
BINARY SubClassOf 200906052941940770 200906057490054233
BINARY is 200906052971724320 Class
BINARY SubClassOf 200906052971724320 200906057490054233
BINARY is 200906053015504962 Class
BINARY SubClassOf 200906053015504962 200906057490054233
BINARY is 200906053216208148 Class
BINARY SubClassOf 200906053216208148 200906057490054233
BINARY is 200906053550816426 Class
BINARY SubClassOf 200906053550816426 MF05_cat
BINARY is 200906053571939510 Class
BINARY SubClassOf 200906053571939510 200906057490054233
BINARY is 200906053934790939 Class
BINARY SubClassOf 200906053934790939 200906057490054233
BINARY is 200906053964732160 Class
BINARY SubClassOf 200906053964732160 200906057490054233
BINARY is 200906053971636990 Class
BINARY SubClassOf 200906053971636990 IB01_cat
BINARY is 200906054084963819 Class
BINARY SubClassOf 200906054084963819 200906057490054233
BINARY is 200906054497636573 Class
BINARY SubClassOf 200906054497636573 200906057490054233
BINARY is 200906054796492545 Class
BINARY SubClassOf 200906054796492545 200906057490054233
BINARY is 200906054863254670 Class
BINARY SubClassOf 200906054863254670 IB01_cat
BINARY is 200906054903642130 Class
BINARY SubClassOf 200906054903642130 200906057490054233
BINARY is 200906055113956289 Class
BINARY SubClassOf 200906055113956289 200906057490054233
BINARY is 200906055325822851 Class
BINARY SubClassOf 200906055325822851 200906057490054233
BINARY is 200906055635640494 Class
BINARY SubClassOf 200906055635640494 200906057490054233
BINARY is 200906056230634540 Class
BINARY SubClassOf 200906056230634540 200906057490054233
BINARY is 200906056700308296 Class
BINARY SubClassOf 200906056700308296 200906057490054233
BINARY is 200906057435976156 Class
BINARY SubClassOf 200906057435976156 200906057490054233
BINARY is 200906057490054233 Class
BINARY SubClassOf 200906057490054233 200906041631547545,
BINARY SubClassOf 200906057490054233 200906083676161529,
BINARY SubClassOf 200906057490054233 isPhenotypeOf_some_200906021019825438,
BINARY SubClassOf 200906057490054233 isPhenotypeOf_only_200906043701378722
BINARY is 200906057502113702 Class
BINARY SubClassOf 200906057502113702 EA16_cat
BINARY is 200906057600533680 Class
BINARY SubClassOf 200906057600533680 200906057490054233
BINARY is 200906057683775620 Class
BINARY SubClassOf 200906057683775620 200906057490054233
BINARY is 200906057715557930 Class
BINARY SubClassOf 200906057715557930 200906057490054233
BINARY is 200906057925659604 Class
BINARY SubClassOf 200906057925659604 200906057490054233
BINARY is 200906058112099950 Class
BINARY SubClassOf 200906058112099950 200906057490054233
BINARY is 200906058329693362 Class
BINARY SubClassOf 200906058329693362 200906057490054233
BINARY is 200906058815730318 Class
BINARY SubClassOf 200906058815730318 200906057490054233
BINARY is 200906058900996998 Class
BINARY SubClassOf 200906058900996998 200906057490054233
BINARY is 200906059310316068 Class
BINARY SubClassOf 200906059310316068 200906057490054233
BINARY is 200906059564635660 Class
BINARY SubClassOf 200906059564635660 200906057490054233
BINARY is 200906060061123961 Class
BINARY SubClassOf 200906060061123961 200906057490054233
BINARY is 200906060243715716 Class
BINARY SubClassOf 200906060243715716 CC16_cat
BINARY is 200906060508273443 Class
BINARY SubClassOf 200906060508273443 GA03_cat
BINARY is 200906060781292299 Class
BINARY SubClassOf 200906060781292299 200906057490054233
BINARY is 200906061552617601 Class
BINARY SubClassOf 200906061552617601 IB01_cat
BINARY is 200906061580614553 Class
BINARY SubClassOf 200906061580614553 CC16_cat
BINARY is 200906061588075945 Class
BINARY SubClassOf 200906061588075945 200906057490054233
BINARY is 200906061808388770 Class
BINARY SubClassOf 200906061808388770 200906057490054233
BINARY is 200906061836086070 Class
BINARY SubClassOf 200906061836086070 200906057490054233
BINARY is 200906062195609839 Class
BINARY SubClassOf 200906062195609839 200906057490054233
BINARY is 200906062296666019 Class
BINARY SubClassOf 200906062296666019 200906057490054233
BINARY is 200906062786104663 Class
BINARY SubClassOf 200906062786104663 200906057490054233
BINARY is 200906063060213532 Class
BINARY SubClassOf 200906063060213532 200906057490054233
BINARY is 200906063209404280 Class
BINARY SubClassOf 200906063209404280 200906057490054233
BINARY is 200906063265213462 Class
BINARY SubClassOf 200906063265213462 200906057490054233
BINARY is 200906063292829505 Class
BINARY SubClassOf 200906063292829505 200906057490054233
BINARY is 200906063519038305 Class
BINARY SubClassOf 200906063519038305 200906057490054233
BINARY is 200906063580730513 Class
BINARY SubClassOf 200906063580730513 MF05_cat
BINARY is 200906063840649928 Class
BINARY SubClassOf 200906063840649928 200906057490054233
BINARY is 200906063857927263 Class
BINARY SubClassOf 200906063857927263 200906057490054233
BINARY is 200906063952345301 Class
BINARY SubClassOf 200906063952345301 200906057490054233
BINARY is 200906064153146696 Class
BINARY SubClassOf 200906064153146696 200906057490054233
BINARY is 200906064446804531 Class
BINARY SubClassOf 200906064446804531 GB02_cat
BINARY is 200906064608927764 Class
BINARY SubClassOf 200906064608927764 200906057490054233
BINARY is 200906065427706940 Class
BINARY SubClassOf 200906065427706940 GB02_cat
BINARY is 200906065483101270 Class
BINARY SubClassOf 200906065483101270 GB02_cat
BINARY is 200906066314804977 Class
BINARY SubClassOf 200906066314804977 200906057490054233
BINARY is 200906066376717663 Class
BINARY SubClassOf 200906066376717663 200906057490054233
BINARY is 200906066683528851 Class
BINARY SubClassOf 200906066683528851 200906057490054233
BINARY is 200906067010516629 Class
BINARY SubClassOf 200906067010516629 MF05_cat
BINARY is 200906067292404917 Class
BINARY SubClassOf 200906067292404917 200906057490054233
BINARY is 200906067479031065 Class
BINARY SubClassOf 200906067479031065 200906057490054233
BINARY is 200906067518543966 Class
BINARY SubClassOf 200906067518543966 200906057490054233
BINARY is 200906067537319791 Class
BINARY SubClassOf 200906067537319791 200906057490054233
BINARY is 200906067874697137 Class
BINARY SubClassOf 200906067874697137 200906057490054233
BINARY is 200906068257800580 Class
BINARY SubClassOf 200906068257800580 200906057490054233
BINARY is 200906068499730438 Class
BINARY SubClassOf 200906068499730438 200906057490054233
BINARY is 200906068584761202 Class
BINARY SubClassOf 200906068584761202 200906057490054233
BINARY is 200906068609787759 Class
BINARY SubClassOf 200906068609787759 200906057490054233
BINARY is 200906069040021112 Class
BINARY SubClassOf 200906069040021112 200906057490054233
BINARY is 200906069369472514 Class
BINARY SubClassOf 200906069369472514 200906057490054233
BINARY is 200906069784717301 Class
BINARY SubClassOf 200906069784717301 200906057490054233
BINARY is 200906069934648974 Class
BINARY SubClassOf 200906069934648974 200906057490054233
BINARY is 200906070119441620 Class
BINARY SubClassOf 200906070119441620 200906057490054233
BINARY is 200906070382235619 Class
