BINARY is nonNegativeInteger Datatype
BINARY SubClassOf UBERON_0000016 RO_0002215_some_GO_0070253,
BINARY SubClassOf UBERON_0000016 RO_0002433_some_UBERON_0001264,
BINARY SubClassOf UBERON_0000016 RO_0002473_some_UBERON_0000006
BINARY is UBERON_0000017 Class
BINARY SubClassOf UBERON_0000017 UBERON_0000409,
BINARY SubClassOf UBERON_0000017 UBERON_0004119,
BINARY SubClassOf UBERON_0000017 UBERON_0005177,
BINARY SubClassOf UBERON_0000017 BFO_0000050_some_UBERON_0001264,
BINARY SubClassOf UBERON_0000017 BFO_0000051_some_UBERON_0001263,
BINARY SubClassOf UBERON_0000017 BFO_0000051_some_UBERON_0007329,
BINARY SubClassOf UBERON_0000017 RO_0002202_some_UBERON_0003924,
BINARY SubClassOf UBERON_0000017 RO_0002216_some_GO_0007586,
BINARY SubClassOf UBERON_0000017 RO_0002433_some_UBERON_0001264
BINARY is UBERON_0000019 Class
BINARY SubClassOf UBERON_0000019 UBERON_0000047,
BINARY SubClassOf UBERON_0000019 UBERON_0004121,
BINARY SubClassOf UBERON_0000019 UBERON_0010314,
BINARY SubClassOf UBERON_0000019 UBERON_0015212,
BINARY SubClassOf UBERON_0000019 BFO_0000050_some_UBERON_0004088,
BINARY SubClassOf UBERON_0000019 BFO_0000051_some_UBERON_0000965,
BINARY SubClassOf UBERON_0000019 BFO_0000051_some_UBERON_0000966,
BINARY SubClassOf UBERON_0000019 BSPO_0000126_some_UBERON_0000033,
BINARY SubClassOf UBERON_0000019 RO_0002202_some_UBERON_0003072,
BINARY SubClassOf UBERON_0000019 RO_0002492_some_UBERON_0000066
BINARY is UBERON_0000020 Class
BINARY equiv UBERON_0000020 UBERON_0000062_and_(RO_0002215_some_GO_0050906)
BINARY SubClassOf UBERON_0000020 UBERON_0000062,
BINARY SubClassOf UBERON_0000020 BFO_0000050_some_UBERON_0001032,
BINARY SubClassOf UBERON_0000020 RO_0002215_some_GO_0050906
BINARY is UBERON_0000025 Class
BINARY equiv UBERON_0000025 UBERON_0004111_and_(RO_0000086_some_PATO_0002299)
BINARY SubClassOf UBERON_0000025 UBERON_0004111,
BINARY SubClassOf UBERON_0000025 BFO_0000051_some_UBERON_0013522,
BINARY SubClassOf UBERON_0000025 RO_0000086_some_PATO_0002299
BINARY is UBERON_0000026 Class
BINARY SubClassOf UBERON_0000026 UBERON_0000475,
BINARY SubClassOf UBERON_0000026 RO_0002160_some_NCBITaxon_6072
BINARY is UBERON_0000030 Class
BINARY is UBERON_0000031 Class
BINARY is UBERON_0000033 Class
BINARY SubClassOf UBERON_0000033 UBERON_0011676
BINARY is UBERON_0000042 Class
BINARY SubClassOf UBERON_0000042 UBERON_0000481,
BINARY SubClassOf UBERON_0000042 UBERON_0004120,
BINARY SubClassOf UBERON_0000042 BFO_0000050_some_NCBITaxon_6072,
BINARY SubClassOf UBERON_0000042 BFO_0000050_some_UBERON_0000060,
BINARY SubClassOf UBERON_0000042 BFO_0000051_some_UBERON_0001136,
BINARY SubClassOf UBERON_0000042 BFO_0000051_some_UBERON_0002384
BINARY is UBERON_0000043 Class
BINARY is UBERON_0000045 Class
BINARY SubClassOf UBERON_0000045 UBERON_0000061,
BINARY SubClassOf UBERON_0000045 BFO_0000050_some_UBERON_0001016,
BINARY SubClassOf UBERON_0000045 RO_0002202_some_UBERON_0003869,
BINARY SubClassOf UBERON_0000045 RO_0002473_some_UBERON_0003714,
BINARY SubClassOf UBERON_0000045 RO_0002495_some_UBERON_0003869
BINARY is UBERON_0000047 Class
BINARY is UBERON_0000055 Class
BINARY is UBERON_0000056 Class
BINARY SubClassOf UBERON_0000056 UBERON_0004120,
BINARY SubClassOf UBERON_0000056 UBERON_0005179,
BINARY SubClassOf UBERON_0000056 UBERON_0006555,
BINARY SubClassOf UBERON_0000056 UBERON_0015212,
BINARY SubClassOf UBERON_0000056 BFO_0000050_some_UBERON_0036295,
BINARY SubClassOf UBERON_0000056 BSPO_0000126_some_UBERON_0000468,
BINARY SubClassOf UBERON_0000056 RO_0002202_some_UBERON_0005081,
BINARY is channel_for_some_UBERON_0001088, uberon/core#
BINARY is channels_from_some_UBERON_0001224, uberon/core#
BINARY is channels_into_some_UBERON_0001255 uberon/core#
BINARY is UBERON_0000057 Class
BINARY SubClassOf UBERON_0000057 UBERON_0000062,
BINARY SubClassOf UBERON_0000057 UBERON_0004111,
BINARY SubClassOf UBERON_0000057 UBERON_0004120,
BINARY SubClassOf UBERON_0000057 BFO_0000050_some_UBERON_0001556,
BINARY SubClassOf UBERON_0000057 RO_0002150_some_UBERON_0001255,
BINARY SubClassOf UBERON_0000057 RO_0002202_some_UBERON_0000164,
BINARY SubClassOf UBERON_0000057 RO_0002202_some_UBERON_0013241,
BINARY SubClassOf UBERON_0000057 RO_0002216_some_GO_0060073,
BINARY is channel_for_some_UBERON_0001088, uberon/core#
BINARY is channels_from_some_UBERON_0001255 uberon/core#
BINARY is UBERON_0000058 Class
BINARY SubClassOf UBERON_0000058 UBERON_0000063
BINARY is UBERON_0000059 Class
BINARY SubClassOf UBERON_0000059 UBERON_0013765
BINARY is UBERON_0000060 Class
BINARY SubClassOf UBERON_0000060 UBERON_0000064,
BINARY SubClassOf UBERON_0000060 BFO_0000051_some_UBERON_0004923,
BINARY SubClassOf UBERON_0000060 RO_0002220_some_UBERON_0002553
BINARY is UBERON_0000061 Class
BINARY SubClassOf UBERON_0000061 UBERON_0000465,
