BINARY is integer Datatype
BINARY is Alumoklyuchevskite Class
BINARY SubClassOf Alumoklyuchevskite Mineral
BINARY is Alumopharmacosiderite Class
BINARY SubClassOf Alumopharmacosiderite Mineral
BINARY is Alumotantite Class
BINARY SubClassOf Alumotantite Mineral
BINARY is Alumotungstite Class
BINARY SubClassOf Alumotungstite Mineral
BINARY is Alunite Class
BINARY SubClassOf Alunite Mineral
BINARY is Alunogen Class
BINARY SubClassOf Alunogen Mineral
BINARY is Alushtite Class
BINARY SubClassOf Alushtite Mineral
BINARY is Alvanite Class
BINARY SubClassOf Alvanite Mineral
BINARY is Amakinite Class
BINARY SubClassOf Amakinite Mineral
BINARY is Amalgam Class
BINARY SubClassOf Amalgam Mineral
BINARY is Amarantite Class
BINARY SubClassOf Amarantite Mineral
BINARY is Amarillite Class
BINARY SubClassOf Amarillite Mineral
BINARY is Amazonite Class
BINARY SubClassOf Amazonite Mineral
BINARY is Amazonstone Class
BINARY SubClassOf Amazonstone Mineral
BINARY is Amber Class
BINARY SubClassOf Amber Mineral
BINARY is Amblygonite Class
BINARY SubClassOf Amblygonite Mineral
BINARY is Ameghinite Class
BINARY SubClassOf Ameghinite Mineral
BINARY is Amesite Class
BINARY SubClassOf Amesite Mineral
BINARY is Amethyst Class
BINARY SubClassOf Amethyst Mineral
BINARY is Amianthus Class
BINARY SubClassOf Amianthus Mineral
BINARY is Amicite Class
BINARY SubClassOf Amicite Mineral
BINARY is Aminoffite Class
BINARY SubClassOf Aminoffite Mineral
BINARY is Ammonia_alum Class
BINARY SubClassOf Ammonia_alum Mineral
BINARY is Ammonian_arcanite Class
BINARY SubClassOf Ammonian_arcanite Mineral
BINARY is Ammonioalunite Class
BINARY SubClassOf Ammonioalunite Mineral
BINARY is Ammonioborite Class
BINARY SubClassOf Ammonioborite Mineral
BINARY is Ammoniojarosite Class
BINARY SubClassOf Ammoniojarosite Mineral
BINARY is Ammonioleucite Class
BINARY SubClassOf Ammonioleucite Mineral
BINARY is Ammonium_hexachlorostannate Class
BINARY SubClassOf Ammonium_hexachlorostannate Mineral
BINARY is Amosite Class
BINARY SubClassOf Amosite Mineral
BINARY is Amphigene Class
BINARY SubClassOf Amphigene Mineral
BINARY is Amstallite Class
BINARY SubClassOf Amstallite Mineral
BINARY is Analcidite Class
BINARY SubClassOf Analcidite Mineral
BINARY is Analcime Class
BINARY SubClassOf Analcime Mineral
BINARY is Analcite Class
BINARY SubClassOf Analcite Mineral
BINARY is Analzim Class
BINARY SubClassOf Analzim Mineral
BINARY is Anandite Class
BINARY SubClassOf Anandite Mineral
BINARY is Anapaite Class
BINARY SubClassOf Anapaite Mineral
BINARY is Anatase Class
BINARY SubClassOf Anatase Mineral
BINARY is Ancylite_Ce Class
BINARY SubClassOf Ancylite_Ce Mineral
BINARY is Ancylite_La Class
BINARY SubClassOf Ancylite_La Mineral
BINARY is Andalusite Class
BINARY SubClassOf Andalusite Mineral
BINARY is Andersonite Class
BINARY SubClassOf Andersonite Mineral
BINARY is Andesine Class
BINARY SubClassOf Andesine Mineral
BINARY is Andorite Class
BINARY SubClassOf Andorite Mineral
BINARY is Andradite Class
BINARY SubClassOf Andradite Mineral
BINARY is Andreasbergolite Class
BINARY SubClassOf Andreasbergolite Mineral
BINARY is Andremeyerite Class
BINARY SubClassOf Andremeyerite Mineral
BINARY is Andreolite Class
BINARY SubClassOf Andreolite Mineral
BINARY is Andrewsite Class
BINARY SubClassOf Andrewsite Mineral
BINARY is Andreyivanovite Class
BINARY SubClassOf Andreyivanovite Mineral
BINARY is Androsite Class
BINARY SubClassOf Androsite Mineral
BINARY is Androsite_La Class
BINARY SubClassOf Androsite_La Mineral
BINARY is Anduoite Class
BINARY SubClassOf Anduoite Mineral
BINARY is Andyrobertsite Class
BINARY SubClassOf Andyrobertsite Mineral
BINARY is Angastonite Class
BINARY SubClassOf Angastonite Mineral
BINARY is Angelaite Class
BINARY SubClassOf Angelaite Mineral
BINARY is Angelellite Class
BINARY SubClassOf Angelellite Mineral
BINARY is Anglarite Class
BINARY SubClassOf Anglarite Mineral
BINARY is Anglesite Class
BINARY SubClassOf Anglesite Mineral
BINARY is Anhydrite Class
BINARY SubClassOf Anhydrite Mineral
BINARY is Anilite Class
BINARY SubClassOf Anilite Mineral
BINARY is Ankangite Class
BINARY SubClassOf Ankangite Mineral
BINARY is Ankerite Class
BINARY SubClassOf Ankerite Mineral
BINARY is Ankinovichite Class
BINARY SubClassOf Ankinovichite Mineral
BINARY is Ankoleite Class
BINARY SubClassOf Ankoleite Mineral
BINARY is Annabergite Class
BINARY SubClassOf Annabergite Mineral
BINARY is Annite Class
BINARY SubClassOf Annite Mineral
BINARY is Anorthite Class
BINARY SubClassOf Anorthite Mineral
BINARY is Anorthoclase Class
BINARY SubClassOf Anorthoclase Mineral
BINARY is Anorthominasragrite Class
BINARY SubClassOf Anorthominasragrite Mineral
BINARY is Ansermetite Class
BINARY SubClassOf Ansermetite Mineral
BINARY is Antarcticite Class
BINARY SubClassOf Antarcticite Mineral
BINARY is Anthoinite Class
BINARY SubClassOf Anthoinite Mineral
BINARY is Anthonyite Class
BINARY SubClassOf Anthonyite Mineral
BINARY is Anthophyllite Class
BINARY SubClassOf Anthophyllite Mineral
BINARY is Anthraquinone Class
BINARY SubClassOf Anthraquinone Mineral
BINARY is Antiedrite Class
BINARY SubClassOf Antiedrite Mineral
BINARY is Antigorite Class
BINARY SubClassOf Antigorite Mineral
BINARY is Antimonite Class
BINARY SubClassOf Antimonite Mineral
BINARY is Antimonpearceite Class
BINARY SubClassOf Antimonpearceite Mineral
BINARY is Antimonselite Class
BINARY SubClassOf Antimonselite Mineral
BINARY is Antimonsilver Class
BINARY SubClassOf Antimonsilver Mineral
BINARY is Antimony Class
BINARY SubClassOf Antimony Mineral
BINARY is Antimony_Glance Class
BINARY SubClassOf Antimony_Glance Mineral
BINARY is Antimony_bloom Class
BINARY SubClassOf Antimony_bloom Mineral
BINARY is Antimony_ochre Class
BINARY SubClassOf Antimony_ochre Mineral
BINARY is Antitaenite Class
BINARY SubClassOf Antitaenite Mineral
BINARY is Antlerite Class
BINARY SubClassOf Antlerite Mineral
BINARY is Anyolite Class
BINARY SubClassOf Anyolite Mineral
BINARY is Anyuiite Class
BINARY SubClassOf Anyuiite Mineral
BINARY is Apachite Class
BINARY SubClassOf Apachite Mineral
BINARY is Apatite Class
BINARY SubClassOf Apatite Mineral
BINARY is Apatite_CaCl Class
BINARY SubClassOf Apatite_CaCl Mineral
BINARY is Apatite_CaF Class
BINARY SubClassOf Apatite_CaF Mineral
BINARY is Apatite_CaOH Class
BINARY SubClassOf Apatite_CaOH Mineral
BINARY is Apatite_CaOH_M Class
BINARY SubClassOf Apatite_CaOH_M Mineral
BINARY is Apatite_SrOH Class
BINARY SubClassOf Apatite_SrOH Mineral
BINARY is Aphthalose Class
BINARY SubClassOf Aphthalose Mineral
BINARY is Aphthitalite Class
BINARY SubClassOf Aphthitalite Mineral
BINARY is Apjohnite Class
BINARY SubClassOf Apjohnite Mineral
BINARY is Aplowite Class
BINARY SubClassOf Aplowite Mineral
BINARY is Apoanalcite Class
BINARY SubClassOf Apoanalcite Mineral
BINARY is Apophyllite Class
BINARY SubClassOf Apophyllite Mineral
BINARY is Apophyllite_KF Class
BINARY SubClassOf Apophyllite_KF Mineral
BINARY is Apophyllite_KOH Class
BINARY SubClassOf Apophyllite_KOH Mineral
BINARY is Apophyllite_NaF Class
BINARY SubClassOf Apophyllite_NaF Mineral
BINARY is Apuanite Class
BINARY SubClassOf Apuanite Mineral
BINARY is Aqualite Class
BINARY SubClassOf Aqualite Mineral
BINARY is Aquamarine Class
BINARY SubClassOf Aquamarine Mineral
BINARY is Aragonite Class
BINARY SubClassOf Aragonite Mineral
BINARY is Arakiite Class
BINARY SubClassOf Arakiite Mineral
BINARY is Aramayoite Class
BINARY SubClassOf Aramayoite Mineral
BINARY is Arapovite Class
BINARY SubClassOf Arapovite Mineral
BINARY is Aravaipaite Class
BINARY SubClassOf Aravaipaite Mineral
BINARY is Arcanite Class
BINARY SubClassOf Arcanite Mineral
BINARY is Archerite Class
BINARY SubClassOf Archerite Mineral
BINARY is Arctite Class
BINARY SubClassOf Arctite Mineral
BINARY is Arcubisite Class
BINARY SubClassOf Arcubisite Mineral
BINARY is Ardaite Class
BINARY SubClassOf Ardaite Mineral
BINARY is Ardealite Class
BINARY SubClassOf Ardealite Mineral
BINARY is Ardennite Class
BINARY SubClassOf Ardennite Mineral
BINARY is Ardennite_As Class
BINARY SubClassOf Ardennite_As Mineral
BINARY is Ardennite_V Class
BINARY SubClassOf Ardennite_V Mineral
BINARY is Arduinite Class
BINARY SubClassOf Arduinite Mineral
BINARY is Arfvedsonite Class
BINARY SubClassOf Arfvedsonite Mineral
BINARY is Argentite Class
BINARY SubClassOf Argentite Mineral
BINARY is Argentojarosite Class
BINARY SubClassOf Argentojarosite Mineral
BINARY is Argentopentlandite Class
BINARY SubClassOf Argentopentlandite Mineral
BINARY is Argentopyrite Class
BINARY SubClassOf Argentopyrite Mineral
BINARY is Argentotennantite Class
BINARY SubClassOf Argentotennantite Mineral
BINARY is Argutite Class
BINARY SubClassOf Argutite Mineral
BINARY is Argyrodite Class
BINARY SubClassOf Argyrodite Mineral
BINARY is Arhbarite Class
BINARY SubClassOf Arhbarite Mineral
BINARY is Aricite Class
BINARY SubClassOf Aricite Mineral
BINARY is Aristarainite Class
BINARY SubClassOf Aristarainite Mineral
BINARY is Arizonite Class
BINARY SubClassOf Arizonite Mineral
BINARY is Arkelite Class
BINARY SubClassOf Arkelite Mineral
BINARY is Armalcolite Class
BINARY SubClassOf Armalcolite Mineral
BINARY is Armangite Class
BINARY SubClassOf Armangite Mineral
BINARY is Armbrusterite Class
BINARY SubClassOf Armbrusterite Mineral
BINARY is Armenite Class
BINARY SubClassOf Armenite Mineral
BINARY is Armstrongite Class
BINARY SubClassOf Armstrongite Mineral
BINARY is Arnhemite Class
BINARY SubClassOf Arnhemite Mineral
BINARY is Arrojadite Class
BINARY SubClassOf Arrojadite Mineral
BINARY is Arrojadite_BaFe Class
BINARY SubClassOf Arrojadite_BaFe Mineral
BINARY is Arrojadite_BaNa Class
BINARY SubClassOf Arrojadite_BaNa Mineral
BINARY is Arrojadite_KFe Class
BINARY SubClassOf Arrojadite_KFe Mineral
BINARY is Arrojadite_KNa Class
BINARY SubClassOf Arrojadite_KNa Mineral
BINARY is Arrojadite_NaFe Class
BINARY SubClassOf Arrojadite_NaFe Mineral
BINARY is Arrojadite_PbFe Class
BINARY SubClassOf Arrojadite_PbFe Mineral
BINARY is Arrojadite_SrFe Class
BINARY SubClassOf Arrojadite_SrFe Mineral
BINARY is Arsenbrackebuschite Class
BINARY SubClassOf Arsenbrackebuschite Mineral
BINARY is Arsendescloizite Class
BINARY SubClassOf Arsendescloizite Mineral
BINARY is Arsenic Class
BINARY SubClassOf Arsenic Mineral
BINARY is Arseniodialyte Class
BINARY SubClassOf Arseniodialyte Mineral
BINARY is Arseniopleite Class
BINARY SubClassOf Arseniopleite Mineral
BINARY is Arseniosiderite Class
BINARY SubClassOf Arseniosiderite Mineral
BINARY is Arsenobismite Class
BINARY SubClassOf Arsenobismite Mineral
BINARY is Arsenoclasite Class
BINARY SubClassOf Arsenoclasite Mineral
BINARY is Arsenocrandallite Class
BINARY SubClassOf Arsenocrandallite Mineral
BINARY is Arsenoflorencite_Ce Class
BINARY SubClassOf Arsenoflorencite_Ce Mineral
BINARY is Arsenoflorencite_La Class
BINARY SubClassOf Arsenoflorencite_La Mineral
BINARY is Arsenoflorencite_Nd Class
BINARY SubClassOf Arsenoflorencite_Nd Mineral
BINARY is Arsenogorceixite Class
BINARY SubClassOf Arsenogorceixite Mineral
BINARY is Arsenogoyazite Class
BINARY SubClassOf Arsenogoyazite Mineral
BINARY is Arsenohauchecornite Class
BINARY SubClassOf Arsenohauchecornite Mineral
BINARY is Arsenolamprite Class
BINARY SubClassOf Arsenolamprite Mineral
BINARY is Arsenolite Class
BINARY SubClassOf Arsenolite Mineral
BINARY is Arsenopalladinite Class
BINARY SubClassOf Arsenopalladinite Mineral
BINARY is Arsenopyrite Class
BINARY SubClassOf Arsenopyrite Mineral
BINARY is Arsenopyromorphite Class
BINARY SubClassOf Arsenopyromorphite Mineral
BINARY is Arsenosulvanite Class
BINARY SubClassOf Arsenosulvanite Mineral
BINARY is Arsenovanmeersscheite Class
BINARY SubClassOf Arsenovanmeersscheite Mineral
BINARY is Arsenowaylandite Class
BINARY SubClassOf Arsenowaylandite Mineral
BINARY is Arsenpolybasite Class
BINARY SubClassOf Arsenpolybasite Mineral
BINARY is Arsentsumebite Class
BINARY SubClassOf Arsentsumebite Mineral
BINARY is Arsenuranospathite Class
BINARY SubClassOf Arsenuranospathite Mineral
BINARY is Arsenuranylite Class
BINARY SubClassOf Arsenuranylite Mineral
BINARY is Arthurite Class
BINARY SubClassOf Arthurite Mineral
BINARY is Artinite Class
BINARY SubClassOf Artinite Mineral
BINARY is Artroeite Class
BINARY SubClassOf Artroeite Mineral
BINARY is Artsmithite Class
BINARY SubClassOf Artsmithite Mineral
BINARY is Arupite Class
BINARY SubClassOf Arupite Mineral
BINARY is Arzakite Class
BINARY SubClassOf Arzakite Mineral
BINARY is Arzrunite Class
BINARY SubClassOf Arzrunite Mineral
BINARY is Asbecasite Class
BINARY SubClassOf Asbecasite Mineral
BINARY is Asbolane Class
BINARY SubClassOf Asbolane Mineral
BINARY is Aschamalmite Class
BINARY SubClassOf Aschamalmite Mineral
BINARY is Ascharite Class
BINARY SubClassOf Ascharite Mineral
BINARY is Ashanite Class
BINARY SubClassOf Ashanite Mineral
BINARY is Ashburtonite Class
BINARY SubClassOf Ashburtonite Mineral
BINARY is Ashcroftine_Ce Class
BINARY SubClassOf Ashcroftine_Ce Mineral
BINARY is Ashcroftine_Y Class
BINARY SubClassOf Ashcroftine_Y Mineral
BINARY is Ashoverite Class
BINARY SubClassOf Ashoverite Mineral
BINARY is Ashtonite Class
BINARY SubClassOf Ashtonite Mineral
BINARY is Asisite Class
BINARY SubClassOf Asisite Mineral
BINARY is Aspidolite Class
BINARY SubClassOf Aspidolite Mineral
BINARY is Asselbornite Class
BINARY SubClassOf Asselbornite Mineral
BINARY is Astrocyanite_Ce Class
BINARY SubClassOf Astrocyanite_Ce Mineral
BINARY is Astrophyllite Class
BINARY SubClassOf Astrophyllite Mineral
BINARY is Atacamite Class
BINARY SubClassOf Atacamite Mineral
BINARY is Atelestite Class
BINARY SubClassOf Atelestite Mineral
BINARY is Atencioite Class
BINARY SubClassOf Atencioite Mineral
BINARY is Athabascaite Class
BINARY SubClassOf Athabascaite Mineral
BINARY is Atheneite Class
BINARY SubClassOf Atheneite Mineral
BINARY is Atlasovite Class
BINARY SubClassOf Atlasovite Mineral
BINARY is Atokite Class
BINARY SubClassOf Atokite Mineral
BINARY is Atopite Class
BINARY SubClassOf Atopite Mineral
BINARY is Attacolite Class
BINARY SubClassOf Attacolite Mineral
BINARY is Attakolite Class
BINARY SubClassOf Attakolite Mineral
BINARY is Attapulgite Class
BINARY SubClassOf Attapulgite Mineral
BINARY is Attikaite Class
BINARY SubClassOf Attikaite Mineral
BINARY is Aubertite Class
BINARY SubClassOf Aubertite Mineral
BINARY is Augelite Class
BINARY SubClassOf Augelite Mineral
BINARY is Augite Class
BINARY SubClassOf Augite Mineral
BINARY is Aurichalcite Class
BINARY SubClassOf Aurichalcite Mineral
BINARY is Auricupride Class
BINARY SubClassOf Auricupride Mineral
BINARY is Aurivilliusite Class
BINARY SubClassOf Aurivilliusite Mineral
BINARY is Auroantimonate Class
BINARY SubClassOf Auroantimonate Mineral
BINARY is Aurorite Class
BINARY SubClassOf Aurorite Mineral
BINARY is Aurostibite Class
BINARY SubClassOf Aurostibite Mineral
BINARY is Austinite Class
BINARY SubClassOf Austinite Mineral
BINARY is Autunite Class
BINARY SubClassOf Autunite Mineral
BINARY is Avanturine Class
BINARY SubClassOf Avanturine Mineral
BINARY is Avdoninite Class
BINARY SubClassOf Avdoninite Mineral
BINARY is Averievite Class
BINARY SubClassOf Averievite Mineral
BINARY is Avicennite Class
BINARY SubClassOf Avicennite Mineral
BINARY is Avogadrite Class
BINARY SubClassOf Avogadrite Mineral
BINARY is Awaruite Class
BINARY SubClassOf Awaruite Mineral
BINARY is Axinite Class
BINARY SubClassOf Axinite Mineral
BINARY is Axinite_Fe Class
BINARY SubClassOf Axinite_Fe Mineral
BINARY is Axinite_Mg Class
BINARY SubClassOf Axinite_Mg Mineral
BINARY is Axinite_Mn Class
BINARY SubClassOf Axinite_Mn Mineral
BINARY is Azoproite Class
BINARY SubClassOf Azoproite Mineral
BINARY is Azovskite Class
BINARY SubClassOf Azovskite Mineral
BINARY is Azurite Class
BINARY SubClassOf Azurite Mineral
BINARY is Babefphite Class
BINARY SubClassOf Babefphite Mineral
BINARY is Babingtonite Class
BINARY SubClassOf Babingtonite Mineral
BINARY is Babkinite Class
BINARY SubClassOf Babkinite Mineral
BINARY is Baddeleyite Class
BINARY SubClassOf Baddeleyite Mineral
BINARY is Bafertisite Class
BINARY SubClassOf Bafertisite Mineral
BINARY is Baghdadite Class
BINARY SubClassOf Baghdadite Mineral
BINARY is Bagotite Class
BINARY SubClassOf Bagotite Mineral
BINARY is Bahianite Class
BINARY SubClassOf Bahianite Mineral
BINARY is Baileychlore Class
BINARY SubClassOf Baileychlore Mineral
BINARY is Baiyuneboite_Ce Class
BINARY SubClassOf Baiyuneboite_Ce Mineral
BINARY is Bakerite Class
BINARY SubClassOf Bakerite Mineral
BINARY is Bakhchisaraitsevite Class
BINARY SubClassOf Bakhchisaraitsevite Mineral
BINARY is Baking_soda Class
BINARY SubClassOf Baking_soda Mineral
BINARY is Baksanite Class
BINARY SubClassOf Baksanite Mineral
BINARY is Balangeroite Class
BINARY SubClassOf Balangeroite Mineral
BINARY is Balas_ruby Class
BINARY SubClassOf Balas_ruby Mineral
BINARY is Balavinskite Class
BINARY SubClassOf Balavinskite Mineral
BINARY is Balipholite Class
BINARY SubClassOf Balipholite Mineral
BINARY is Balkanite Class
BINARY SubClassOf Balkanite Mineral
BINARY is Balyakinite Class
BINARY SubClassOf Balyakinite Mineral
BINARY is Bambollaite Class
BINARY SubClassOf Bambollaite Mineral
BINARY is Bamfordite Class
BINARY SubClassOf Bamfordite Mineral
BINARY is Banalsite Class
BINARY SubClassOf Banalsite Mineral
BINARY is Bandylite Class
BINARY SubClassOf Bandylite Mineral
BINARY is Bannermanite Class
BINARY SubClassOf Bannermanite Mineral
BINARY is Bannisterite Class
BINARY SubClassOf Bannisterite Mineral
BINARY is Baotite Class
BINARY SubClassOf Baotite Mineral
BINARY is Barahonaite_Al Class
BINARY SubClassOf Barahonaite_Al Mineral
BINARY is Barahonaite_Fe Class
BINARY SubClassOf Barahonaite_Fe Mineral
BINARY is Bararite Class
BINARY SubClassOf Bararite Mineral
BINARY is Baratovite Class
BINARY SubClassOf Baratovite Mineral
BINARY is Barberiite Class
BINARY SubClassOf Barberiite Mineral
BINARY is Barbertonite Class
BINARY SubClassOf Barbertonite Mineral
BINARY is Barbosalite Class
BINARY SubClassOf Barbosalite Mineral
BINARY is Barentsite Class
BINARY SubClassOf Barentsite Mineral
BINARY is Bari_olgite Class
BINARY SubClassOf Bari_olgite Mineral
BINARY is Bariandite Class
BINARY SubClassOf Bariandite Mineral
BINARY is Baricite Class
BINARY SubClassOf Baricite Mineral
BINARY is Bario_olgite Class
BINARY SubClassOf Bario_olgite Mineral
BINARY is Bario_orthojoaquinite Class
BINARY SubClassOf Bario_orthojoaquinite Mineral
BINARY is Bariolgite Class
BINARY SubClassOf Bariolgite Mineral
